"TIME","REP_AIRP","REP_AIRP_LABEL","UNIT","UNIT_LABEL","TRA_MEAS","TRA_MEAS_LABEL","AIRLINE","AIRLINE_LABEL","Value","Flag and Footnotes"
"2018M04","FR_LF96","STRASBOURG airport System","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M04","FR_SOCA","CAYENNE-FELIX-EBOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","42 131",""
"2018M04","FR_SOOA","MARIPASOULA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 134",""
"2018M04","FR_TFFF","AIME CESAIRE/MARTINIQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","162 663",""
"2018M04","FR_TFFG","SAINT MARTIN, GRAND CASE, GUADELOUPE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","16 554",""
"2018M04","FR_TFFJ","SAINT BARTHELEMY/FRENCH ANTILLES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M04","FR_TFFM","MARIE GALANTE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M04","FR_TFFR","POINTE-A-PITRE/LE RAIZET/GUADELOUPE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","195 763",""
"2018M04","FR_TFFS","LES SAINTES/TERRE DE HAUT/FRENCH ANTILLES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_FMCZ","DZAOUDZI airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","27 932",""
"2018M05","FR_FMEE","LA REUNION-ROLAND GARROS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","195 035",""
"2018M05","FR_FMEP","SAINT PIERRE PIERREFONDS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","8 511",""
"2018M05","FR_LFAQ","ALBERT-BRAY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","47",""
"2018M05","FR_LFAT","LE TOUQUET-COTE D'OPALE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFBA","AGEN-LA GARENNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 092",""
"2018M05","FR_LFBD","BORDEAUX-MERIGNAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","629 966",""
"2018M05","FR_LFBE","BERGERAC-ROUMANIERE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","30 540",""
"2018M05","FR_LFBH","LA ROCHELLE-ILE DE RE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","23 516",""
"2018M05","FR_LFBI","POITIERS-BIARD airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","7 962",""
"2018M05","FR_LFBL","LIMOGES-BELLEGARDE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","29 533",""
"2018M05","FR_LFBO","TOULOUSE/BLAGNAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","847 912",""
"2018M05","FR_LFBP","PAU-PYRENEES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","47 753",""
"2018M05","FR_LFBT","TARBES LOURDES PYRENEES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","64 134",""
"2018M05","FR_LFBU","ANGOULEME-BRIE-CHAMPNIERS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFBV","BRIVE/LA ROCHE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFBX","PERIGEUX-BASSILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFBZ","BIARRITZ-PAYS BASQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","98 174",""
"2018M05","FR_LFCK","CASTRES MAZAMET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 906",""
"2018M05","FR_LFCR","RODEZ-AVEYRON airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 512",""
"2018M05","FR_LFDN","ROCHEFORT-CHARENTE-MARITIME airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFEC","OUESSANT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFGJ","DOLE-TAVAUX airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","11 134",""
"2018M05","FR_LFHP","LE PUY-LOUDES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFJL","METZ NANCY-LORRAINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","23 808",""
"2018M05","FR_LFJR","ANGERS MARCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFKB","BASTIA-PORETTA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","146 699",""
"2018M05","FR_LFKC","CALVI-SAINTE-CATHERINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","32 949",""
"2018M05","FR_LFKF","FIGARI-SUD-CORSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","74 340",""
"2018M05","FR_LFKJ","AJACCIO-NAPOLEON-BONAPARTE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","177 005",""
"2018M05","FR_LFLB","CHAMBERY-AIX-LES-BAINS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","95",""
"2018M05","FR_LFLC","CLERMONT-FERRAND-AUVERGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","37 266",""
"2018M05","FR_LFLJ","COURCHEVEL airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFLL","LYON SAINT-EXUPERY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","939 401",""
"2018M05","FR_LFLP","ANNECY-MEYTHET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFLS","GRENOBLE-ISERE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 442",""
"2018M05","FR_LFLW","AURILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 475",""
"2018M05","FR_LFLX","CHATEAUROUX-DEOLS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","666",""
"2018M05","FR_LFLY","LYON-BRON airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFMD","CANNES-MANDELIEU airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFMH","SAINT-ETIENNE-LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","293",""
"2018M05","FR_LFMK","CARCASSONNE-SALVAZA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","37 254",""
"2018M05","FR_LFML","MARSEILLE-PROVENCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","829 692",""
"2018M05","FR_LFMN","NICE-COTE D AZUR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 311 805",""
"2018M05","FR_LFMP","PERPIGNAN RIVESALTES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","42 781",""
"2018M05","FR_LFMQ","LE CASTELLET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFMT","MONTPELLIER MEDITERRANEE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","157 443",""
"2018M05","FR_LFMU","BEZIERS-VIAS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","27 289",""
"2018M05","FR_LFMV","AVIGNON-CAUMONT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFOB","BEAUVAIS-TILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","337 190",""
"2018M05","FR_LFOH","LE HAVRE-OCTEVILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFOK","CHALONS-VATRY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","5 610",""
"2018M05","FR_LFOP","ROUEN-VALLEE DE SEINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFOT","TOURS VAL DE LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","17 680",""
"2018M05","FR_LFPB","PARIS-LE BOURGET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","11 437",""
"2018M05","FR_LFPG","PARIS-CHARLES DE GAULLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 081 583",""
"2018M05","FR_LFPO","PARIS-ORLY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 893 637",""
"2018M05","FR_LFQQ","LILLE-LESQUIN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","209 600",""
"2018M05","FR_LFRB","BREST-BRETAGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","94 515",""
"2018M05","FR_LFRC","CHERBOURG-MAUPERTUS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFRD","DINARD PLEURTUIT SAINT MALO airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","11 206",""
"2018M05","FR_LFRG","DEAUVILLE-NORMANDIE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","21 076",""
"2018M05","FR_LFRH","LORIENT-LANN-BIHOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","10 077",""
"2018M05","FR_LFRK","CAEN-CARPIQUET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","26 780",""
"2018M05","FR_LFRM","LE MANS-ARNAGE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFRN","RENNES SAINT JACQUES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","77 559",""
"2018M05","FR_LFRO","LANNION airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFRQ","QUIMPER-PLUGUFFAN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 527",""
"2018M05","FR_LFRS","NANTES ATLANTIQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","603 684",""
"2018M05","FR_LFRT","SAINT BRIEUC ARMOR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFRZ","SAINT-NAZAIRE-MONTOIR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 116",""
"2018M05","FR_LFSB","BALE-MULHOUSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","59 221",""
"2018M05","FR_LFSD","DIJON-LONGVIC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFSG","EPINAL-MIRECOURT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFSL","BRIVE SOUILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 627",""
"2018M05","FR_LFSR","REIMS/CHAMPAGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFST","STRASBOURG-ENTZHEIM airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","115 880",""
"2018M05","FR_LFTG","CANNES/PALM BEACH airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LFTH","HYERES-LE PALYVESTRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","52 124",""
"2018M05","FR_LFTW","NIMES-GARONS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","21 885",""
"2018M05","FR_LFTZ","LA MOLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_LF96","STRASBOURG airport System","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_SOCA","CAYENNE-FELIX-EBOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","38 702",""
"2018M05","FR_SOOA","MARIPASOULA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 528",""
"2018M05","FR_TFFF","AIME CESAIRE/MARTINIQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","126 943",""
"2018M05","FR_TFFG","SAINT MARTIN, GRAND CASE, GUADELOUPE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","16 704",""
"2018M05","FR_TFFJ","SAINT BARTHELEMY/FRENCH ANTILLES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_TFFM","MARIE GALANTE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M05","FR_TFFR","POINTE-A-PITRE/LE RAIZET/GUADELOUPE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","157 992",""
"2018M05","FR_TFFS","LES SAINTES/TERRE DE HAUT/FRENCH ANTILLES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_FMCZ","DZAOUDZI airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","28 278",""
"2018M06","FR_FMEE","LA REUNION-ROLAND GARROS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","168 432",""
"2018M06","FR_FMEP","SAINT PIERRE PIERREFONDS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","5 155",""
"2018M06","FR_LFAQ","ALBERT-BRAY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","10",""
"2018M06","FR_LFAT","LE TOUQUET-COTE D'OPALE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFBA","AGEN-LA GARENNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 174",""
"2018M06","FR_LFBD","BORDEAUX-MERIGNAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","666 428",""
"2018M06","FR_LFBE","BERGERAC-ROUMANIERE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","37 816",""
"2018M06","FR_LFBH","LA ROCHELLE-ILE DE RE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","34 390",""
"2018M06","FR_LFBI","POITIERS-BIARD airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","13 586",""
"2018M06","FR_LFBL","LIMOGES-BELLEGARDE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","32 649",""
"2018M06","FR_LFBO","TOULOUSE/BLAGNAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","882 565",""
"2018M06","FR_LFBP","PAU-PYRENEES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","58 010",""
"2018M06","FR_LFBT","TARBES LOURDES PYRENEES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","48 635",""
"2018M06","FR_LFBU","ANGOULEME-BRIE-CHAMPNIERS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFBV","BRIVE/LA ROCHE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFBX","PERIGEUX-BASSILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFBZ","BIARRITZ-PAYS BASQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","118 095",""
"2018M06","FR_LFCK","CASTRES MAZAMET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","4 384",""
"2018M06","FR_LFCR","RODEZ-AVEYRON airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","10 886",""
"2018M06","FR_LFDN","ROCHEFORT-CHARENTE-MARITIME airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFEC","OUESSANT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFGJ","DOLE-TAVAUX airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","9 032",""
"2018M06","FR_LFHP","LE PUY-LOUDES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFJL","METZ NANCY-LORRAINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","29 052",""
"2018M06","FR_LFJR","ANGERS MARCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFKB","BASTIA-PORETTA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","172 985",""
"2018M06","FR_LFKC","CALVI-SAINTE-CATHERINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","40 431",""
"2018M06","FR_LFKF","FIGARI-SUD-CORSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","97 322",""
"2018M06","FR_LFKJ","AJACCIO-NAPOLEON-BONAPARTE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","199 848",""
"2018M06","FR_LFLB","CHAMBERY-AIX-LES-BAINS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","126",""
"2018M06","FR_LFLC","CLERMONT-FERRAND-AUVERGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","41 832",""
"2018M06","FR_LFLJ","COURCHEVEL airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFLL","LYON SAINT-EXUPERY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","979 378",""
"2018M06","FR_LFLP","ANNECY-MEYTHET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFLS","GRENOBLE-ISERE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","3 074",""
"2018M06","FR_LFLW","AURILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 909",""
"2018M06","FR_LFLX","CHATEAUROUX-DEOLS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 447",""
"2018M06","FR_LFLY","LYON-BRON airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFMD","CANNES-MANDELIEU airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFMH","SAINT-ETIENNE-LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","53",""
"2018M06","FR_LFMK","CARCASSONNE-SALVAZA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","43 117",""
"2018M06","FR_LFML","MARSEILLE-PROVENCE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","841 663",""
"2018M06","FR_LFMN","NICE-COTE D AZUR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 410 726",""
"2018M06","FR_LFMP","PERPIGNAN RIVESALTES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","49 767",""
"2018M06","FR_LFMQ","LE CASTELLET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFMT","MONTPELLIER MEDITERRANEE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","174 489",""
"2018M06","FR_LFMU","BEZIERS-VIAS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","28 951",""
"2018M06","FR_LFMV","AVIGNON-CAUMONT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFOB","BEAUVAIS-TILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","335 663",""
"2018M06","FR_LFOH","LE HAVRE-OCTEVILLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFOK","CHALONS-VATRY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","5 059",""
"2018M06","FR_LFOP","ROUEN-VALLEE DE SEINE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFOT","TOURS VAL DE LOIRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","12 497",""
"2018M06","FR_LFPB","PARIS-LE BOURGET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","13 488",""
"2018M06","FR_LFPG","PARIS-CHARLES DE GAULLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","6 496 436",""
"2018M06","FR_LFPO","PARIS-ORLY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 937 807",""
"2018M06","FR_LFQQ","LILLE-LESQUIN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","222 669",""
"2018M06","FR_LFRB","BREST-BRETAGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","100 795",""
"2018M06","FR_LFRC","CHERBOURG-MAUPERTUS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFRD","DINARD PLEURTUIT SAINT MALO airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","11 374",""
"2018M06","FR_LFRG","DEAUVILLE-NORMANDIE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","21 003",""
"2018M06","FR_LFRH","LORIENT-LANN-BIHOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","10 994",""
"2018M06","FR_LFRK","CAEN-CARPIQUET airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","30 676",""
"2018M06","FR_LFRM","LE MANS-ARNAGE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFRN","RENNES SAINT JACQUES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","82 028",""
"2018M06","FR_LFRO","LANNION airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFRQ","QUIMPER-PLUGUFFAN airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","8 456",""
"2018M06","FR_LFRS","NANTES ATLANTIQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","625 490",""
"2018M06","FR_LFRT","SAINT BRIEUC ARMOR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFRZ","SAINT-NAZAIRE-MONTOIR airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","1 446",""
"2018M06","FR_LFSB","BALE-MULHOUSE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","56 551",""
"2018M06","FR_LFSD","DIJON-LONGVIC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFSG","EPINAL-MIRECOURT airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFSL","BRIVE SOUILLAC airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","7 823",""
"2018M06","FR_LFSR","REIMS/CHAMPAGNE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFST","STRASBOURG-ENTZHEIM airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","121 177",""
"2018M06","FR_LFTG","CANNES/PALM BEACH airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LFTH","HYERES-LE PALYVESTRE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","61 492",""
"2018M06","FR_LFTW","NIMES-GARONS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","22 304",""
"2018M06","FR_LFTZ","LA MOLE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_LF96","STRASBOURG airport System","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_SOCA","CAYENNE-FELIX-EBOUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","41 618",""
"2018M06","FR_SOOA","MARIPASOULA airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","2 553",""
"2018M06","FR_TFFF","AIME CESAIRE/MARTINIQUE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","116 507",""
"2018M06","FR_TFFG","SAINT MARTIN, GRAND CASE, GUADELOUPE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","16 650",""
"2018M06","FR_TFFJ","SAINT BARTHELEMY/FRENCH ANTILLES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_TFFM","MARIE GALANTE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M06","FR_TFFR","POINTE-A-PITRE/LE RAIZET/GUADELOUPE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","155 254",""
"2018M06","FR_TFFS","LES SAINTES/TERRE DE HAUT/FRENCH ANTILLES airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
"2018M07","FR_FMCZ","DZAOUDZI airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","45 262",""
"2018M07","FR_FMEE","LA REUNION-ROLAND GARROS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","256 605",""
"2018M07","FR_FMEP","SAINT PIERRE PIERREFONDS airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","11 578",""
"2018M07","FR_LFAQ","ALBERT-BRAY airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines","60",""
"2018M07","FR_LFAT","LE TOUQUET-COTE D'OPALE airport","PAS","Passenger","PAS_CRD","Passengers carried","TOTAL","All airlines",":",""
