Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
470,7213226223,5,1.0,0.800000011920929,10,2,8,2020-06-09,"Before this, I used the Shani Darden’s retinol serum (that’s $88 for 1 oz). This looks the same, smells the same, feels the same and seems to have the same effect on my skin!!! I will continue to buy this retinol serum for a long time! I highly recommend this product... especially if you’re new to retinol. You definitely can’t beat this price.",YES YES YES,medium,brown,normal,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
471,5447490462,2,0.0,0.050000000745058,20,19,1,2020-06-07,This product stung and irritated my skin. It also had a strong chemical smell. I have other all-natural options that I will return to using instead.,Irritated my skin,light,hazel,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
472,26362196443,5,1.0,1.0,19,0,19,2020-06-04,"Obvious effect after second time use, I have blackheads, I was trying get rid of with all I was finding in Sephora for it, nothing helped..first time in my life I started to use retinol...this is just wow..my blackheads are decreased in size and I don’t feel oily production from them aanymore, after first time use I had a lil bit irritation of the skin, but the effect was obvious after the second one... highly recommended!",Great product,lightMedium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
473,5710307869,3,0.0,0.8181819915771484,11,2,9,2020-06-04,It’s honestly just okay. I wanted to love it as I do the Ordinary Retinoid due to price and such great reviews but it has left my skin pretty dull and I’ve been breaking out way more than normal. I’ve used retinoids and retinals for quite some time and never had this reaction. Even gave it a few weeks of use. My skin texture isn’t as smooth nor as as plump as it should be compared to when I used other retinals. This product just isn’t worth it to me.,"It is just okay, you get what you pay for",light,brown,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
474,9932626385,2,0.0,0.8999999761581421,10,1,9,2020-05-31,"I really wanted to like this product because of all the positive reviews and I heard its a good starter retinol. But since I started to use this, its broken me out a lot. I haven’t had this many pimples in years! I tried to give it a few weeks for my skin to adjust but its not happening. This is a no go for me unfortunately.",Break Outs,medium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
475,6157857013,5,1.0,0.8095239996910095,21,4,17,2020-05-30,"Great gentle product. I’m nearing my mid-twenties and I only just discovered retinol/or other gentler forms of it. I first started using this once a week and progressively felt my face feeling a little hot till I got used to the product. I did not breakout or have any irritation. The hot feeling wasn’t that bad- I knew it was my skin just getting used to it and it was bearable. I’ve been consistently using this product 1-2 a week as I rotate it with the AHA + BHA peeling acid from the ordinary (I definitely do space out using both products so as to not freak my skin out) and my skin texture improved TREMENDOUSLY. It has even helped with my acne. Everyone has noticed the difference in my skin and compliment on how even it appears. Not to mention, how it looks with makeup on. I’m a full coverage girl all the way so you can imagine how excited I am about this. I would recommend going to the Inkey List website to get a personalized recipe that targets your main concerns too. Often times I find that people try out products and don’t see results because they don’t use the product correctly or SUPPLEMENT it correctly. #hydration #sunscreen",Absolutely impressive for the price point,lightMedium,brown,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
476,21921772236,5,1.0,1.0,3,0,3,2020-05-29,Ilove this product.  I couldn’t believe the price point so I decided to try it and see. i have been using over a few months and it keeps my skin glowing.  little to no irritation once my skin got used to it.  I get compliments on it all the time and its this 10 product making it glow!,Glow Up Skin,tan,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
477,1407282674,1,0.0,0.7777780294418335,27,6,21,2020-05-29,"Broke me out like CRAZY. I used a small amount on my “squinting crease” on my forehead and my whole forehead has little bumps all over it. I’ve used the Miranda Retinol for about a year and switched to this, but definitely will no longer be using.",BREAKOUT CITY,fair,green,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
478,6375953857,3,0.0,1.0,2,0,2,2020-05-29,"It’s a good starter retinol since the formula is gentle and non-irritating. I have oily skin that isn’t sensitive, so I prefer a product that’s a little more potent. Also, my serum started to smell off about 2 1/2 months after opening it, but it’s supposed to be good for 6 months. I won’t be repurchasing, but if you’re new to the retinol game, it may be worth a try because of the low price point!",,mediumTan,brown,oily,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
479,2042331234,5,1.0,0.5,4,2,2,2020-05-26,"This is a great alternative to the harsher retinol/retinoids! I use it every night and my skin loves it. I do apply a heavier moisturizer on top before bed, bc it can be a little drying. AND make sure to use spf when outside! Great price point, no wonder it has been sold out!","Yes, please!!",fair,green,normal,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
480,2499761606,5,1.0,1.0,1,0,1,2020-05-25,"This is my first ever retinol cream. I am in my early twenties and do not yet have wrinkles. I am simply using this to help prevent wrinkles and help minimize fine lines on my forehead. I have been using this for about 4 weeks now (every night) and my skin has a smoother appearance so far. The fine lines aren’t completely gone, but they are smaller. I would imagine I will have better results with longer use. I have very sensitive skin, and this has not made my skin irritated or broken my skin out. I don’t notice any burning when I apply this retinol. I think this would be a great and inexpensive option for anyone looking to try retinol for the first time and also for anyone with sensitive skin. I am always careful to apply sunscreen each morning, as this can make you more sensitive to the sun. I would definitely recommend giving this a try if you are looking to try out retinol products.",Great Valuel!,light,blue,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
481,21340280041,5,1.0,0.7692310214042664,13,3,10,2020-05-24,"I only use this on the nights that I have lots of breakouts, and the product always delivers! By morning, my acne is less inflamed and my skin texture feels smoother.",,light,blue,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
482,1812815731,5,1.0,0.949999988079071,20,1,19,2020-05-22,"Great retinol for a first time user. I wanted to try a cheaper retinol to see if my skin would even tolerate it. I feel like this product gives my skin the biggest difference over night. When I use it, I can tell a noticeable difference in the morning. My skin looks brighter and my acne spots are lessening. Will purchase again, especially for the price.",Great intro retinol,light,brown,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
483,2430611956,5,1.0,1.0,4,0,4,2020-05-22,"So far so good. have only used it about 3 times now, a day or two in between uses. You really have to feel out how your skin reacts to it.. for me it wasnt that bad so i am going to be using this M,W,F. my skin is brighter and my pores are a lot less noticeable. can’t say much about helping with fine lines because its only been a few uses. but i love it already. Great beginner retinol",awesome,light,blue,normal,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
484,8992291524,4,1.0,0.7894740104675293,38,8,30,2020-05-19,"I brought two tubes - got another one after being quite amazed by the first one. However, the color of the product in the second tube is visibly darker than the first tube UPON OPENING. This inconsistency casts doubt on INKEY’s manufacturing ability - did the product oxidize inside an unopened tube? Or does INKEY lack the ability to keep the formula stable? I take one star off for the inconsistency. Other than this, the product feels good on the skin and gives minimal irritation, as mentioned in other comments. Overall a good retinol.",Inconsistent color,fair,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
485,7891602003,4,1.0,0.6666669845581055,9,3,6,2020-05-19,"A little harsh, there is an adjustment period but once you get passed that it’s a game changer for brighter skin.",,lightMedium,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
486,6348884466,5,1.0,0.8148149847984314,27,5,22,2020-05-18,"Love it! It reduced my acne, minimized my pores, and my texture is smoother. I’ve been using the product for three weeks now.",,tan,brown,dry,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
487,8379342285,5,1.0,1.0,10,0,10,2020-05-17,"Fantastic product and even better price point!! Following directions and using a pea sized amount, followed by my Youth to the People moisturizer is a dream combo! Almost immediately after applying I notice my skin tone is even and bright. When I wake up it’s even better!! I haven’t had any issues with dryness using this (but then again I always put a moisturizer on after it dries). I’ve tried several retinol products (including Sunday Riley) and so far prefer this one by far!! Also has no scent and smooth to apply. Highly recommend and for the amazing price point you can’t go wrong!",Love it!!!,fair,blue,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
488,11528324542,5,1.0,0.75,24,6,18,2020-05-15,Never used retinol before but I put this on my neck before bed and I have noticed my fine lines disappearing! I’m on my late twenties so I feel like this is my new best friend. Love this brand too. Very high quality!!!,,fair,green,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
489,23134201327,5,1.0,0.7333329916000366,15,4,11,2020-05-13,"I recently bought it and am pleasantly surprised. Honestly, I hadn’t done much research about retinol and just bought this product because of the hype. Initially I was scared because it is my first retinol and it claims to have 1% I believe. I started with alternate days and am yet to see any irritation. I think the slow release technology they mentioned makes it a good product for beginners as well. It does dry out a skin a bit but I didn’t experience any flakiness.",,medium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
490,11282601104,5,1.0,0.857142984867096,28,4,24,2020-05-12,"I’ve had a dog bite scar on my face under my eye for about 15 years now - I mixed a pea sized amount with the same amount of moisturizer and applied under my eyes (and my whole face too). Saw results immediately the next day, the scar was faded; after a couple uses, the scar is almost gone. I’m shook at how effective and affordable this product is!",Amazing product!,fairLight,blue,dry,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
491,2471692334,5,1.0,0.8846150040626526,26,3,23,2020-05-12,"I have been using this product with INKEYLIST collagen booster for about 2 weeks. The retinol at night and collagen in the morning. I’ve noticed a significant decrease in my fine lines and wrinkles as well and over all smoother appearance of my skin. Adding these two products were the only thing I’ve changed in my routine. The only down side is I got one or two pimples (which is a rare occurrence for me). I don’t know if that has to do with the products or from being on that quarantine lifestyle, so I won’t let it impact my rating for these products. Definitely recommend!!!",It works.,light,green,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
492,1243376335,5,1.0,1.0,8,0,8,2020-05-10,"This works so well, my skin has been smoother and more even in the past three weeks of use. I went to buy more of this and it’s out-of-stock! Highly recommended.",,light,blue,normal,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
493,5692916522,5,1.0,0.5,2,1,1,2020-05-09,"Wow! I’ve used a couple other retinol products and this is my favorite so far...and it’s the cheapest one I’ve tried. My face has never felt so smooth in my life. I get a little peeling, but that’s inevitable with retinol products.",New favorite,fairLight,hazel,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
494,23054424729,3,0.0,0.5789470076560974,19,8,11,2020-05-07,i heard retinol is a good supplement to add to my skin care routine but i haven’t noticed any differences after using this product. maybe its good for my skin but i can’t visibly see or feel a difference. I’ll use the remainder of the tube but afterwards i’ll probably try a similar product from a different brand.,eh,lightMedium,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
495,6691801148,1,0.0,0.7242990136146545,214,59,155,2020-05-07,"I would give no stars if I could. Really disappointed since their brand is all about getting straight to the point on their ingredients! Ok first off this product doesn’t even have that much of a % of retinol in it, “RetiStar” is actually a compound of vitamin e, castor oil, sodium acsorbate and a tinyyyyyy bit of retinol! so your just getting .05% of the retinol itself. Wack, I had really clear skin before using it and literally the morning after I used it, I woke up with fungal acne everywhere!!!! I kept using it about 3-4 times or so before realizing THIS product was causing it. Absolutely terrible, first & last product I’ll buy from Inkey. Anyways stan the ordinary since they’re honest & not scamming!",Wackass Retinol,mediumTan,brown,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
496,8336865275,3,1.0,0.9444440007209778,18,1,17,2020-05-02,"I wasn’t expecting much from this retinol tbh, so I wasn’t exactly disappointed. But, it made my skin break out very bad (I just got glass skin for the first time since I was like 7). My skin was COVERED in tiny bumps, mind you I only applied this retinol with a pea-sized amount for my face and neck and once or twice a week after my moisturizer. This breakout was not purging but rather my skin’s reaction to the castor oil in this product (definitely not for fungal acne prone skin). However, within just two weeks my extreme neck wrinkles are fading very nicely! So definitely recommend this for wrinkles but not for oil-sensitive skin :(",YAY... but YIKES!,mediumTan,brown,normal,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
497,5359699982,5,1.0,1.0,6,0,6,2020-04-29,"I have sensitive skin, and I use this like 3-4 times a week. I like it. It doesn’t irritate my skin, and goes on smooth. A little goes a long way, so it can last for awhile. You also can’t beat this price!",,tan,brown,dry,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
498,6668471942,2,0.0,0.7692310214042664,13,3,10,2020-04-29,"For the price, it may be a great intro into retinol if someone is looking to slowly introduce it to their skin. That being said, I have used drugstore retinol products prior as well as others from Sephora and I saw NO benefits when using this. Got half way through the tube and threw it away for something better.",cheap but no results,light,blue,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
499,10060315650,5,1.0,1.0,11,0,11,2020-04-25,"This is a great reunion product for the price. I personally did not have any negative reaction to it, feels gentle on my skin. If you are looking to try retinol but don’t want to pay big bucks to start, this is definitely a great option!",,fairLight,green,oily,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
500,7058022619,5,1.0,0.857142984867096,35,5,30,2020-04-23,I’ve had deep forehead expression lines since high school and wasn’t expecting this to have any effect on them. Super surprised to see how much they have improved after using this retinol consistently! Fine lines around my eyes are also looking a lot better. And such a good price point!,Impressive,fairLight,blue,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
501,11198630735,5,1.0,1.0,16,0,16,2020-04-21,"Excellent retinol for nighttime, and also VERY affordable! I interchange this with my sample $80+ retinol serums, and they both make my skin feel and look the same way. This is my new go-to night retinol.","Great product, GREAT price!",medium,brown,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
502,5269690340,5,1.0,0.947368025779724,19,1,18,2020-04-21,I luv this serum. This actually worked on my skin .. my skin is very sensitive .. this retinol serum help me in reducing my acne as well as acne scars .. very effective and less expensive!!!,,medium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
503,9001304773,5,1.0,0.6279069781303406,43,16,27,2020-04-21,"It’s my first night using this product, but compared to the ordinary, it’s night and day as far as the application. I like that the ordinary is oil-based for how easy the application is, but I had to stop because the oils would get into my eyes and burnnnnnn. It was awful. While I finished that bottle, I couldn’t wait to try this one. The ordinary did clear up the wrinkles between my eyes and I’m hopeful that this product will be as good or better but I’m so happy to use my beloved retinol without having my eyes burn! I dreaded it every night.",my switch from the ordinary,fairLight,green,normal,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
504,1278998868,3,0.0,0.953487992286682,43,2,41,2020-04-18,I like the formula minus the silicone addition. I will not repurchase as I feel other products I apply following this will be challenging to penetrate. The new reformulated 0.5% by the ordinary will be my replacement.,,lightMedium,brown,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
505,5947464306,5,1.0,1.0,9,0,9,2020-04-18,Ive been looking for a retinol product that is affordable and I think I found it! I use it for my night time skin care since it does tingle a bit and let it work it’s magic over night I would definitely buy again,Affordable,mediumTan,brown,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
506,5193210572,4,1.0,1.0,25,0,25,2020-04-17,"I had never tried a retinol before, but I have to say I am very happy with this product. The results were almost immediate. My skin is much smoother and visibly brighter. I had a small bump under my eye that almost looks like a white head and after one application it has shrunk in size. I think this is a very good product if you’re trying retinol for the first time, if you wanna back up to your normal retinol product or if you want to try something new.",Great for the price!,light,green,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
507,20870113489,5,1.0,0.5714290142059326,7,3,4,2020-04-16,an excellent formula and excellent value! very effective immediately. my skin always looks stellar the morning after use.,,lightMedium,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
508,12127481269,5,1.0,0.7777780294418335,72,16,56,2020-04-15,Almost as good as the ordinary retinol products. Not quite impressed. It’ll do until the ordinary gets it stock back into Sephora,Almost as good As The Ordinary,fair,green,dry,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
509,22929742824,5,1.0,0.9583330154418944,24,1,23,2020-04-15,Probably the best retinol serum I’ve tried. I definitely noticed a difference and the texture is nice and non-sticky. I love that it has retinol and retinoids to maximize results without causing damage or dryness to my skin. It doesn’t cause any peeling or irritation for me at all. It’s REALLY great for the price. I’ve tried more expensive serums that I wasn’t even sure were even working. 10/10. I WILL be repurchasing.,YOU SHOULD BUY THIS.,fair,hazel,dry,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
510,2135372556,1,0.0,0.236842006444931,76,58,18,2020-04-15,I have prescription retinol that’s about to run out so I’m looking for a replacement that doesn’t cost me a copay. This stuff ain’t it. I think this stuff is their off brand “retinol“ formula that doesn’t work.,"Faux ""The ordinary"" vibes",rich,brown,oily,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
511,7992249238,5,1.0,0.8333330154418945,6,1,5,2020-04-12,"Been using this for a few weeks now and my skin is glowing, I love it so much, my fav purchase so far",glowing!,mediumTan,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
512,22813315200,1,0.0,0.6499999761581421,100,35,65,2020-04-11,"The only reason this item is so inexpensive is because the container is only half full. If you hold the bottle up in front of a light, you will see that there is very little product inside. Wont be repurchasing.",Half empty product,light,,normal,,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
513,6211474560,2,0.0,0.7777780294418335,54,12,42,2020-04-11,Smells terrible and the bottle was half empty when I got it. Hold it up to the natural light/window before you use it and look how empty it is.,Very little product in bottle,light,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
514,8503114766,2,0.0,0.800000011920929,10,2,8,2020-04-08,doesn’t do much. expected it to smooth out forehead wrinkles but i havent seen anu drastic improvements.,,fair,brown,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
515,7874239306,1,0.0,0.846153974533081,13,2,11,2020-04-07,I wanted to love this so badly but I’ve been using it consistently for a few months and I’ve seen no results. My lines are getting more prominent and I don’t notice a difference in my skin texture whatsoever. If you have super sensitive skin this will probably be best for you but if you actually want to see results I would try something else.,Disappointing,light,blue,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
516,5915206764,5,1.0,1.0,9,0,9,2020-04-06,"Best retinol all the way around! Price, strength, sensitivity... A+ !!!",,medium,brown,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
517,23377938382,5,1.0,0.857142984867096,7,1,6,2020-04-03,I have been using this for almost 2 weeks and I can see the difference. My skin looks more luminous. I recommend this 100%,,light,hazel,combination,auburn,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
518,1552942076,5,1.0,1.0,28,0,28,2020-04-02,"Love it! Non-irritating and great results. My skin is more refined and smooth. I am experiencing purging, which is supposed to happen for about a month.",,lightMedium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
519,8797154480,5,1.0,1.0,48,0,48,2020-03-29,"I’m using this to help clear out my pores and treat acne. It was my first time using a retinol so I found out quickly that I needed to ease it in slowly to my routine. after a few weeks of using it twice a week, I started using it daily my mixing it with my gel moisturizer. I’ve definitely noticed a rapid turnover with acne. now it is much easier to manage my acne! I was so surprised that an anti-aging serum would do that. of course I went this route after trying salicylic acid, benzoyl peroxide, aha/bha peels, tea tree, clay masks, different combinations of products, washing my hair more/less, etc. I’m glad I found this product!",kicks acne's to the curb,fair,green,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
520,24801404975,5,1.0,0.6666669845581055,3,1,2,2020-03-27,This product worked great for me. Within just a few days i started to see results.,,light,hazel,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
521,1356023267,5,1.0,0.5714290142059326,21,9,12,2020-03-26,This retinol is excellent. My skin is smoother and more uniform in color and texture. Makes you wonder why other companies charge so much for retinol. The bottle is on the small side so why not give it a shot.,quality product with results,fair,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
522,23003620626,2,0.0,0.3246749937534332,77,52,25,2020-03-16,"I saw online that this was a great product. It’s not. I have not noticed any differences since using this. It’s also yellow, which I have heard from doctors is not ideal in a retinol product.  Very disappointed, at least it was a cheap buy and I didn’t waste my money. ( also I don’t have bad acne scars I was trying to fade, just discoloration ).",No results at all,light,brown,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
523,1675888291,5,1.0,0.2000000029802322,5,4,1,2020-03-15,"So far, so good! I’ve noticed my skin is more glow-y since using this product. It has only been a couple weeks, so I can’t speak to whether it diminishes fine lines or sun spots, but at this price point, I’m happy to keep using it to find out. No weird smell, and I didn’t have any reaction when I first used it. It goes on nicely, and it has been a super easy addition to my nighttime routine.",,lightMedium,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
524,24388655594,3,0.0,0.5600000023841858,25,11,14,2020-03-15,"I had high hopes for this cream in the beginning.  I applied it every night and it seemed to be helping by making skin look smoother, and evening out my skin tone.  Unfortunately after a couple of weeks, I started to develop bumps and a reddish appearance along my chin, jaw and neck. I had to stop using it.  It worked well in the beginning, but this retinol cream may be too strong for me.",,lightMedium,brown,normal,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
525,9380789669,5,1.0,0.8888890147209167,9,1,8,2020-03-15,Great retinol that doesn’t make me break out and helps improve my skin. Very happy with it!,Love!,fair,blue,dry,auburn,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
526,8762130742,4,1.0,1.0,2,0,2,2020-03-15,Great buy at a great price. I recently started using this serum as a part of my night time skin care routine and honestly I can see this working wonders. My skin feels bright and healthy. I am going to stick around with this one.,Perfect.,light,brown,dry,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
527,1714820501,4,1.0,1.0,15,0,15,2020-03-12,The Inkey list retinol Anti-Aging serum left me skin feeling very soft and somewhat firmer.  I used it on my face and neck and found that it appeared to help with fine lines and made my face appear brighter.,Great Product,light,green,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
528,7241913728,5,1.0,1.0,5,0,5,2020-03-12,The Inkey list retinol Anti-Aging serum left me skin feeling soft and firm and feels great on the skin and neck. The scent is very slight and works great I can see a difference already. Will be purchasing!,Big Bang for your Buck!,deep,brown,oily,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
529,23289069004,5,1.0,0.0,1,1,0,2020-03-11,I enjoyed this product and most definitely will be purchasing it in the future. It left my skin refreshed and much brighter.,,fair,brown,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
530,968056422,5,1.0,1.0,9,0,9,2020-03-11,This is a wonderful skin product.  I use it at night before bed.  It has retinol to help with anti-aging and wrinkles.  It does not feel heavy or greasy on my skin and I have had zero breakouts from it.  It has a slight odor but not terrible.  I really like this brand and feel like it is doing good things to my skin.,Amazing!,mediumTan,,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
531,22528897007,5,1.0,0.8333330154418945,12,2,10,2020-03-11,"I wanted to try a retinol but was scared because my skin is sooo sensitive and literally everything irritates my skin! I wanted to try this one because it was a clean product/inexpensive.  I am so glad I did because I was shocked I had absolutely no negative reaction... no redness, itchiness, sensitivity!  Just using it for less than a week my dry skin already feels so smooth and soft.  I was so impressed that I wanted to try the other Inkey products, so I purchased the holiday pack plus one more plumping skin product. Just keep in mind the amount of product you get is not a lot but you aren’t payinga lot either.  I think it’s great that you can try a lot of different Inkey products then pick the best ones that work for your skin.",It made my skin so soft and smooth so quickly!!!,lightMedium,brown,dry,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
532,6830233042,5,1.0,1.0,3,0,3,2020-03-10,"I have combination skin that will break out If i try anything new, this product was great! Easy application, hydrating, and it didnt cause breakouts like i expected",Great product,fair,green,combination,blonde,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
533,2498833488,5,1.0,0.75,8,2,6,2020-03-10,"I have highly reactive, sensitive, oily acne-prone skin.  This serum has smoothed out my skin, lightened hyperpigmentation and did not irritate at all or cause a breakout.  I am hooked!",Gentle,fairLight,blue,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
534,2272406578,4,1.0,1.0,6,0,6,2020-03-10,"I have problem with dark spots and after a week of using this, I find the dark spots improved significantly, like 50 percent less visible. Love this sample from Pichme. Just a little bit uncomfortable with the scent but it’s out weight the benefits.",Reduce dark spots after a week.,light,brown,normal,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
535,5784953349,3,0.0,0.4545449912548065,11,6,5,2020-03-10,"FIRST IMPRESSION (SAMPLE) - TEXTURE: the gel lotion turns watery and very slippery as it’s applied, it’s silky smooth like a primer, which kinda just sits on the surface of the skin and not sink in. FINISH: my skin does not feel hydrated and looks very shiny and oily after 10-15 minutes. INGREDIENTS: long list! Dimethicone, sodium hyaluronate, plant extracts.",,light,brown,combination,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
536,8102425164,4,1.0,1.0,4,0,4,2020-03-09,"I have very damaged skin. After a week of using the Inkey list Retinol Serum, I didn’t see a big difference yet, but I did notice how much smoother my skin felt. After the next week, I could visibly see that my skin tone was more even.  Wow",Skin feels great,light,blue,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
537,5285094227,5,1.0,0.0,1,1,0,2020-03-09,Great product! Worked really good and didn’t have any effect with my oily skin. Definitely recommend to everyone!,Inkey List fan now!,lightMedium,brown,oily,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
538,5693295051,5,1.0,1.0,1,0,1,2020-03-09,This serum is very hydrating. It helps with fine lines and wrinkles. It was not drying. It did not irritate my skin. This is helpful.,Wonderful,lightMedium,green,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
539,25370509627,5,1.0,1.0,1,0,1,2020-03-09,"So far good. I’m using for about a week and I can see the difference. I can feel the pores fine, the skin texture is better. I should have done before and after.",Would recommend,light,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
540,5595152849,5,1.0,1.0,2,0,2,2020-03-07,I started using this product a couple of months ago. I have some wrinkles and darks spots. This has improved the elasticity of my skin and brightened it. My skin looks smoother and younger. Definitely going to continue using.,Smooth Skin,lightMedium,hazel,normal,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
541,1771637917,4,1.0,0.5,2,1,1,2020-03-06,Love this product! My skin felt smoother after just one use. My fine lines are less noticeable. The price is perfect. Will definitely buy!!,The Inkey List Retinol Anti-aging Serum,fair,hazel,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
542,12866460703,4,1.0,0.3333329856395721,3,2,1,2020-03-04,Retinols are the best (obviously!). I’ve used prescription ones before and this is a nice stepped down version of it,,fair,blue,combination,auburn,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
543,2860354715,5,1.0,1.0,3,0,3,2020-03-04,I really liked the consistency of this serum. It was not runny or too thick allowing it to sink in quickly. There was a light “natural“ smell that was not covered up by a bunch of fragrance. I did notice a smoother complexion and decrease in dark spots after a few weeks.,,lightMedium,hazel,normal,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
544,1238421491,4,1.0,1.0,2,0,2,2020-03-03,"This is a great product. It left my skin soft and my dark spots lighter. I love how this works and is a ’clean’ product at Sephora, less ingredients is something i look for in anti aging products.","Worth a try, reduces wrinkles and dark spots",fair,blue,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
545,7298976527,4,1.0,,0,0,0,2020-03-03,good product for the price point. gently smoothing my surface texture especially around my forehead and temples which has been flaky from the winter. over prolonged use im hoping it lightens up a few little dark spots I have. overall very hydrating for a retinol product.,smoothing,fair,green,dry,black,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
546,1113757529,5,1.0,0.0399999991059303,25,24,1,2020-03-03,"While I haven’t gotten the chance to try this yet because I am still nursing I am excited to try it. The price point is great, I have seen great things about this brand and the color is the properly color that retinol should be. I have high hopes for this product.",,light,brown,combination,brown,P443842,Retinol Anti-Aging Serum,The INKEY List,12.99
